invoice_id,invoice_date,customer_id,product_id,warehouse,sales_rep,quantity_cases,case_price,discount_pct,revenue
547547,2025-05-22,377.0,1007,Atlanta DC,Casey Davis,55,37.6,0.0,2068.0
547548,2025-01-10,371.0,1012,Phoenix DC,Ashley Nguyen,210,33.96,0.05,6775.02
547549,2025-06-26,155.0,1016,Phoenix DC,Casey Davis,74,34.52,0.0,2554.48
547550,2025-12-17,357.0,1028,Dallas DC,Taylor Johnson,248,34.61,0.05,8154.12
547551,2025-07-30,318.0,1033,Los Angeles DC,Morgan Lee,644,39.3,0.0,25309.2
547552,2025-10-23,499.0,1012,Phoenix DC,Taylor Johnson,515,33.96,0.0,17489.4
547553,2025-09-21,106.0,1013,Chicago DC,Jordan Kim,267,34.9,0.0,9318.3
547554,2025-02-01,63.0,1011,Dallas DC,Ryan Thompson,157,36.49,0.1,5156.04
547555,2025-08-26,302.0,1007,Atlanta DC,Casey Davis,238,37.6,0.05,8501.36
547556,2025-01-31,484.0,1005,Dallas DC,Taylor Johnson,785,36.69,0.0,28801.65
547557,2025-12-16,135.0,1008,Chicago DC,Taylor Johnson,47,36.32,0.0,1707.04
547558,2025-11-09,349.0,1006,Dallas DC,Taylor Johnson,76,35.16,0.05,2538.55
547559,2025-04-26,293.0,1009,Dallas DC,Alex Martinez,164,37.5,0.0,6150.0
547560,2025-07-01,50.0,1015,Atlanta DC,Morgan Lee,113,35.03,0.0,3958.39
547561,2025-09-17,83.0,1007,Phoenix DC,Ashley Nguyen,499,37.6,0.0,18762.4
547562,2025-08-19,367.0,1010,Phoenix DC,Alex Martinez,67,36.33,0.0,2434.11
547563,2025-09-17,29.0,1017,Phoenix DC,Chris Ramirez,536,39.71,0.0,21284.56
547564,2025-01-15,419.0,1004,Phoenix DC,Taylor Johnson,25,34.43,0.0,860.75
547565,2025-10-07,185.0,1024,Los Angeles DC,Morgan Lee,391,35.71,0.0,13962.61
547566,2025-08-14,166.0,1002,Atlanta DC,Ryan Thompson,653,31.22,0.0,20386.66
547567,2025-07-21,440.0,1012,Atlanta DC,Casey Davis,147,33.96,0.0,4992.12
547568,2025-08-22,377.0,1014,Phoenix DC,Ashley Nguyen,37,33.87,0.0,1253.19
547569,2025-01-23,295.0,1022,Chicago DC,Jordan Kim,434,36.7,0.0,15927.8
547570,2025-07-31,475.0,1012,Dallas DC,Ashley Nguyen,36,33.96,0.1,1100.3
547571,2025-08-29,19.0,1018,Phoenix DC,Jordan Kim,323,36.93,0.0,11928.39
547572,2025-02-24,116.0,1020,Dallas DC,Alex Martinez,441,39.42,0.0,17384.22
547573,2025-03-10,428.0,1004,Atlanta DC,Taylor Johnson,771,34.43,0.0,26545.53
547574,2025-12-07,68.0,1004,Los Angeles DC,Morgan Lee,79,34.43,0.0,2719.97
547575,2025-11-12,474.0,1016,Dallas DC,Chris Ramirez,61,34.52,0.0,2105.72
547576,2025-11-23,129.0,1013,Phoenix DC,Taylor Johnson,321,34.9,0.0,11202.9
547577,2025-11-25,50.0,1017,Atlanta DC,Ashley Nguyen,281,39.71,0.0,11158.51
547578,2025-09-15,95.0,1009,Dallas DC,Ryan Thompson,63,37.5,0.0,2362.5
547579,2025-09-05,31.0,1014,Los Angeles DC,Taylor Johnson,303,33.87,0.0,10262.61
547580,2025-02-15,65.0,1014,Los Angeles DC,Alex Martinez,100,33.87,0.0,3387.0
547581,2025-09-21,303.0,1018,Phoenix DC,Jordan Kim,322,36.93,0.0,11891.46
547582,2025-01-28,306.0,1004,Dallas DC,Taylor Johnson,66,34.43,0.05,2158.76
547583,2025-08-13,269.0,1012,Atlanta DC,Morgan Lee,596,33.96,0.0,20240.16
547584,2025-09-13,102.0,1006,Atlanta DC,Alex Martinez,255,35.16,0.0,8965.8
547585,2025-09-01,91.0,1012,Chicago DC,Ashley Nguyen,382,33.96,0.0,12972.72
547586,2025-12-31,347.0,1004,Los Angeles DC,Ryan Thompson,77,34.43,0.0,2651.11
547587,2025-12-14,256.0,1024,Chicago DC,Taylor Johnson,104,35.71,0.05,3528.15
547588,2025-12-17,325.0,1017,Los Angeles DC,Jordan Kim,579,39.71,0.0,22992.09
547589,2025-06-29,423.0,1034,Los Angeles DC,Alex Martinez,499,38.89,0.0,19406.11
547590,2025-10-20,1.0,1001,Dallas DC,Taylor Johnson,648,35.5,0.0,23004.0
547591,2025-03-12,103.0,1010,Phoenix DC,Chris Ramirez,434,36.33,0.0,15767.22
547592,2025-02-27,75.0,1018,Los Angeles DC,Jordan Kim,79,36.93,0.0,2917.47
547593,2025-11-09,327.0,1008,Phoenix DC,Jordan Kim,439,36.32,0.0,15944.48
547594,2025-08-03,434.0,1028,Los Angeles DC,Jordan Kim,64,34.61,0.05,2104.29
547595,2025-10-13,77.0,1003,Dallas DC,Ashley Nguyen,216,33.6,0.0,7257.6
547596,2025-09-15,111.0,1001,Phoenix DC,Morgan Lee,376,35.5,0.0,13348.0
547597,2025-11-23,41.0,1032,Atlanta DC,Chris Ramirez,20,38.44,0.0,768.8
547598,2025-01-21,478.0,1003,Atlanta DC,Ashley Nguyen,54,33.6,0.1,1632.96
547599,2025-04-23,307.0,1024,Chicago DC,Taylor Johnson,276,35.71,0.0,9855.96
547600,2025-09-07,183.0,1014,Phoenix DC,Ryan Thompson,140,33.87,0.0,4741.8
547601,2025-12-26,218.0,1011,Phoenix DC,Casey Davis,315,36.49,0.05,10919.63
547602,2025-02-07,86.0,1026,Los Angeles DC,Casey Davis,418,-30.88,0.0,-12907.84
547603,2025-01-24,313.0,1012,Chicago DC,Ryan Thompson,265,33.96,0.05,8549.43
547604,2025-04-11,214.0,1003,Los Angeles DC,Alex Martinez,469,33.6,0.0,15758.4
547605,2025-02-03,378.0,1011,Atlanta DC,Casey Davis,671,36.49,0.0,24484.79
547606,2025-06-12,152.0,1010,Dallas DC,Jordan Kim,42,36.33,0.1,1373.27
547607,2025-03-24,492.0,1027,Chicago DC,Casey Davis,229,35.9,0.1,7398.99
547608,2025-10-20,186.0,1004,Chicago DC,Morgan Lee,508,34.43,0.1,15741.4
547609,2025-02-01,331.0,1006,Dallas DC,Ryan Thompson,509,35.16,0.1,16106.8
547610,2025-05-29,190.0,1015,Los Angeles DC,Ashley Nguyen,176,35.03,0.0,6165.28
547611,2025-02-04,257.0,1007,Atlanta DC,Morgan Lee,282,37.6,0.0,10603.2
547612,2025-02-26,207.0,1034,Phoenix DC,Ryan Thompson,104,38.89,0.0,4044.56
547613,2025-08-09,183.0,1031,Los Angeles DC,Casey Davis,397,37.0,0.0,14689.0
547614,2025-01-22,343.0,1016,Atlanta DC,Chris Ramirez,45,34.52,0.05,1475.73
547615,2025-05-14,282.0,1002,Atlanta DC,Jordan Kim,706,31.22,0.0,22041.32
547616,2025-01-06,465.0,1033,Chicago DC,Taylor Johnson,288,39.3,0.0,11318.4
547617,2025-05-16,260.0,1003,Atlanta DC,Casey Davis,172,33.6,0.0,5779.2
547618,2025-11-27,249.0,1014,Atlanta DC,Ryan Thompson,415,33.87,0.05,13353.25
547619,2025-11-21,68.0,1015,Chicago DC,Ashley Nguyen,57,35.03,0.0,1996.71
547620,2025-07-23,343.0,1008,Atlanta DC,Jordan Kim,73,36.32,0.05,2518.79
547621,2025-10-25,83.0,1025,Dallas DC,Chris Ramirez,567,31.86,0.0,18064.62
547622,2025-01-28,479.0,1020,Dallas DC,Ryan Thompson,71,39.76,0.0,2822.96
547623,2025-11-07,286.0,1011,Phoenix DC,Morgan Lee,224,36.49,0.0,8173.76
547624,2025-05-04,242.0,1003,Phoenix DC,Alex Martinez,686,33.6,0.1,20744.64
547625,2025-04-01,380.0,1022,Phoenix DC,Ryan Thompson,549,36.7,0.1,18133.47
547626,2025-10-01,107.0,1003,Chicago DC,Ryan Thompson,766,33.6,0.0,25737.6
547627,2025-10-23,431.0,1005,Chicago DC,Alex Martinez,55,36.69,0.0,2017.95
547628,2025-09-16,5.0,1007,Chicago DC,Ryan Thompson,329,37.6,0.0,12370.4
547629,2025-07-06,454.0,1003,Los Angeles DC,Alex Martinez,72,33.6,0.0,2419.2
547630,2025-03-26,410.0,1018,Los Angeles DC,Ryan Thompson,139,36.93,0.05,4876.61
547631,2025-12-27,498.0,1002,Phoenix DC,Casey Davis,27,31.22,0.0,842.94
547632,2025-03-28,442.0,1013,Atlanta DC,Morgan Lee,117,34.9,0.05,3879.13
547633,2025-08-20,134.0,1012,Chicago DC,Alex Martinez,336,33.96,0.0,11410.56
547634,2025-06-16,147.0,1030,Dallas DC,Chris Ramirez,147,38.59,0.0,5672.73
547635,2025-04-25,266.0,1009,Atlanta DC,Jordan Kim,256,37.5,0.0,9600.0
547636,2025-07-28,25.0,1016,Dallas DC,Taylor Johnson,559,34.52,0.0,19296.68
547637,2025-12-29,148.0,1002,Los Angeles DC,Taylor Johnson,321,31.22,0.0,10021.62
547638,2025-12-02,404.0,1007,Dallas DC,Alex Martinez,25,37.6,0.1,846.0
547639,2025-12-16,219.0,1001,Phoenix DC,Ashley Nguyen,553,35.5,0.05,18649.92
547640,2025-05-16,7.0,1015,Dallas DC,Ryan Thompson,416,35.03,0.0,14572.48
547641,2025-09-03,94.0,1024,Dallas DC,Ryan Thompson,459,35.71,0.0,16390.89
547642,2025-11-19,38.0,1016,Phoenix DC,Jordan Kim,66,34.52,0.0,2278.32
547643,2025-10-31,460.0,1012,Los Angeles DC,Taylor Johnson,267,33.96,0.0,9067.32
547644,2025-08-05,367.0,1016,Atlanta DC,Ryan Thompson,21,34.52,0.0,724.92
547645,2025-01-07,461.0,1008,Atlanta DC,Alex Martinez,58,36.32,0.1,1895.9
547646,2025-09-24,22.0,1004,Dallas DC,Ashley Nguyen,462,34.43,0.0,15906.66
547647,2025-06-24,100.0,1002,Atlanta DC,Taylor Johnson,76,31.22,0.0,2372.72
547648,2025-02-12,446.0,1005,Chicago DC,Casey Davis,519,36.69,0.0,19042.11
547649,2025-09-11,163.0,1001,Atlanta DC,Ryan Thompson,304,35.5,0.0,10792.0
547650,2025-08-30,412.0,1020,Phoenix DC,Casey Davis,65,39.76,0.0,2584.4
547651,2025-12-09,368.0,1003,Dallas DC,Casey Davis,274,33.6,0.0,9206.4
547652,2025-11-15,261.0,1010,Chicago DC,Morgan Lee,168,36.33,0.0,6103.44
547653,2025-08-09,96.0,1011,Los Angeles DC,Jordan Kim,208,36.49,0.0,7589.92
547654,2025-01-01,486.0,1004,Dallas DC,Alex Martinez,132,34.43,0.0,4544.76
547655,2025-03-29,136.0,1022,Phoenix DC,Ryan Thompson,552,36.7,0.0,20258.4
547656,2025-04-23,358.0,1016,Dallas DC,Ryan Thompson,125,34.52,0.15,3667.75
547657,2025-09-05,491.0,1012,Los Angeles DC,Jordan Kim,38,33.96,0.0,1290.48
547658,2025-03-28,45.0,1014,Los Angeles DC,Alex Martinez,426,33.87,0.0,14428.62
547659,2025-07-06,473.0,1004,Phoenix DC,Ashley Nguyen,328,34.43,0.0,11293.04
547660,2025-01-28,355.0,1002,Atlanta DC,Jordan Kim,467,31.22,0.0,14579.74
547661,2025-10-26,278.0,1009,Dallas DC,Morgan Lee,661,37.5,0.0,24787.5
547662,2025-01-23,272.0,1026,Phoenix DC,Alex Martinez,444,-30.88,0.0,-13710.72
547663,2025-06-13,250.0,1007,Phoenix DC,Morgan Lee,299,37.6,0.0,11242.4
547664,2025-03-20,455.0,1032,Dallas DC,Taylor Johnson,33,38.44,0.0,1268.52
547665,2025-11-22,196.0,1024,Los Angeles DC,Ashley Nguyen,619,35.71,0.0,22104.49
547666,2025-06-08,3.0,1007,Los Angeles DC,Taylor Johnson,212,37.6,0.05,7572.64
547667,2025-11-11,200.0,1008,Atlanta DC,Morgan Lee,369,36.32,0.05,12731.98
547668,2025-01-21,121.0,1033,Atlanta DC,Morgan Lee,471,39.3,0.0,18510.3
547669,2025-06-12,99.0,1010,Phoenix DC,Morgan Lee,67,36.33,0.0,2434.11
547670,2025-07-23,291.0,1016,Phoenix DC,Jordan Kim,29,34.52,0.0,1001.08
547671,2025-05-19,386.0,1008,Chicago DC,Ryan Thompson,448,36.32,0.0,16271.36
547672,2025-11-20,441.0,1006,Phoenix DC,Morgan Lee,482,35.16,0.0,16947.12
547673,2025-04-10,254.0,1005,Dallas DC,Jordan Kim,21,36.69,0.0,770.49
547674,2025-08-11,235.0,1017,Los Angeles DC,Ashley Nguyen,27,39.71,0.0,1072.17
547675,2025-05-04,232.0,1008,Phoenix DC,Casey Davis,391,36.32,0.0,14201.12
547676,2025-06-01,20.0,1012,Chicago DC,Alex Martinez,346,33.96,0.05,11162.65
547677,2025-07-09,406.0,1006,Los Angeles DC,Jordan Kim,407,35.16,0.0,14310.12
547678,2025-04-06,137.0,1001,Atlanta DC,Jordan Kim,238,35.5,0.0,8449.0
547679,2025-01-22,403.0,1007,Phoenix DC,Alex Martinez,724,37.6,0.0,27222.4
547680,2025-10-22,473.0,1010,Chicago DC,Chris Ramirez,124,36.33,0.0,4504.92
547681,2025-05-10,459.0,1014,Chicago DC,Ryan Thompson,110,33.87,0.0,3725.7
547682,2025-05-21,451.0,1009,Los Angeles DC,Ashley Nguyen,54,37.5,0.0,2025.0
547683,2025-04-13,65.0,1007,Los Angeles DC,Morgan Lee,241,37.6,0.15,7702.36
547684,2025-12-22,489.0,1005,Atlanta DC,Casey Davis,472,36.69,0.05,16451.8
547685,2025-01-13,118.0,1003,Los Angeles DC,Morgan Lee,32,33.6,0.0,1075.2
547686,2025-04-20,145.0,1013,Atlanta DC,Casey Davis,302,34.9,0.0,10539.8
547687,2025-02-10,15.0,1012,Chicago DC,Alex Martinez,451,33.96,0.05,14550.16
547688,2025-05-08,369.0,1007,Atlanta DC,Taylor Johnson,50,37.6,0.05,1786.0
547689,2025-01-15,144.0,1010,Phoenix DC,Casey Davis,713,36.33,0.0,25903.29
547690,2025-09-15,158.0,1002,Atlanta DC,Jordan Kim,436,31.22,0.15,11570.13
547691,2025-09-10,129.0,1007,Atlanta DC,Casey Davis,169,37.6,0.05,6036.68
547692,2025-08-06,485.0,1032,Chicago DC,Morgan Lee,61,38.44,0.0,2344.84
547693,2025-07-13,434.0,1013,Atlanta DC,Chris Ramirez,23,34.9,0.0,802.7
547694,2025-10-01,426.0,1002,Atlanta DC,Taylor Johnson,392,31.22,0.0,12238.24
547695,2025-01-17,372.0,1025,Chicago DC,Alex Martinez,27,31.86,0.0,860.22
547696,2025-06-30,240.0,1020,Dallas DC,Ryan Thompson,479,39.42,0.0,18882.18
547697,2025-11-10,58.0,1018,Atlanta DC,Alex Martinez,753,36.93,0.0,27808.29
547698,2025-07-30,306.0,1003,Phoenix DC,Casey Davis,37,33.6,0.15,1056.72
547699,2025-05-10,422.0,1011,Phoenix DC,Casey Davis,294,36.49,0.0,10728.06
547700,2025-03-28,180.0,1025,Los Angeles DC,Ashley Nguyen,157,31.86,0.0,5002.02
547701,2025-12-20,319.0,1012,Phoenix DC,Chris Ramirez,401,33.96,0.0,13617.96
547702,2025-01-13,343.0,1005,Phoenix DC,Taylor Johnson,30,36.69,0.0,1100.7
547703,2025-02-14,303.0,1018,Dallas DC,Morgan Lee,591,36.93,0.05,20734.35
547704,2025-01-09,99.0,1004,Los Angeles DC,Ryan Thompson,68,34.43,0.05,2224.18
547705,2025-12-12,294.0,1009,Los Angeles DC,Morgan Lee,44,37.5,0.0,1650.0
547706,2025-06-12,262.0,1020,Atlanta DC,Ryan Thompson,25,39.76,0.0,994.0
547707,2025-04-11,323.0,1005,Phoenix DC,Jordan Kim,325,36.69,0.1,10731.83
547708,2025-08-20,199.0,1002,Chicago DC,Jordan Kim,611,31.22,0.05,18121.65
547709,2025-04-08,22.0,1018,Chicago DC,Ryan Thompson,710,36.93,0.0,26220.3
547710,2025-10-16,493.0,1016,Chicago DC,Jordan Kim,135,34.52,0.05,4427.19
547711,2025-05-08,245.0,1025,Dallas DC,Jordan Kim,496,31.86,0.0,15802.56
547712,2025-12-11,257.0,1023,Dallas DC,Ashley Nguyen,382,38.72,0.0,14791.04
547713,2025-07-27,35.0,1008,Phoenix DC,Taylor Johnson,53,36.32,0.0,1924.96
547714,2025-11-04,111.0,1007,Los Angeles DC,Morgan Lee,658,37.6,0.0,24740.8
547715,2025-01-09,19.0,1014,Dallas DC,Jordan Kim,792,33.87,0.0,26825.04
547716,2025-12-18,74.0,1002,Atlanta DC,Morgan Lee,58,31.22,0.05,1720.22
547717,2025-01-04,187.0,1001,Phoenix DC,Ashley Nguyen,162,35.5,0.0,5751.0
547718,2025-10-05,416.0,1004,Atlanta DC,Ryan Thompson,112,34.43,0.0,3856.16
547719,2025-01-21,224.0,1003,Chicago DC,Ryan Thompson,389,33.6,0.15,11109.84
547720,2025-02-14,454.0,1007,Phoenix DC,Alex Martinez,69,37.6,0.0,2594.4
547721,2025-12-28,485.0,1014,Phoenix DC,Taylor Johnson,39,33.87,0.1,1188.84
547722,2025-02-01,380.0,1010,Atlanta DC,Morgan Lee,599,36.33,0.0,21761.67
547723,2025-04-08,254.0,1015,Atlanta DC,Taylor Johnson,58,35.03,0.1,1828.57
547724,2025-03-10,401.0,1012,Los Angeles DC,Ashley Nguyen,51,33.96,0.0,1731.96
547725,2025-02-11,18.0,1003,Los Angeles DC,Ryan Thompson,102,33.6,0.0,3427.2
547726,2025-12-10,465.0,1004,Dallas DC,Taylor Johnson,479,34.43,0.0,16491.97
547727,2025-10-21,492.0,1006,Los Angeles DC,Alex Martinez,291,35.16,0.0,10231.56
547728,2025-12-04,101.0,1010,Dallas DC,Taylor Johnson,55,36.33,0.0,1998.15
547729,2025-01-12,93.0,1014,Phoenix DC,Taylor Johnson,142,33.87,0.0,4809.54
547730,2025-03-09,29.0,1009,Atlanta DC,Morgan Lee,446,37.5,0.0,16725.0
547731,2025-01-26,235.0,1005,Atlanta DC,Morgan Lee,47,36.69,0.0,1724.43
547732,2025-03-13,27.0,1015,Los Angeles DC,Alex Martinez,149,35.03,0.0,5219.47
547733,2025-05-26,380.0,1016,Atlanta DC,Morgan Lee,564,34.52,0.0,19469.28
547734,2025-06-24,211.0,1017,Atlanta DC,Taylor Johnson,391,39.71,0.0,15526.61
547735,2025-08-06,143.0,1003,Chicago DC,Ashley Nguyen,21,33.6,0.0,705.6
547736,2025-08-14,185.0,1022,Los Angeles DC,Chris Ramirez,294,36.7,0.0,10789.8
547737,2025-03-02,484.0,1022,Atlanta DC,Ashley Nguyen,554,36.7,0.05,19315.21
547738,2025-05-29,137.0,1015,Atlanta DC,Ashley Nguyen,108,35.03,0.0,3783.24
547739,2025-10-10,318.0,1018,Atlanta DC,Alex Martinez,539,36.93,0.0,19905.27
547740,2025-02-02,192.0,1016,Atlanta DC,Ashley Nguyen,209,34.52,0.0,7214.68
547741,2025-04-29,136.0,1017,Dallas DC,Jordan Kim,395,39.71,0.05,14901.18
547742,2025-05-28,181.0,1015,Los Angeles DC,Taylor Johnson,73,35.03,0.0,2557.19
547743,2025-04-07,165.0,1009,Los Angeles DC,Morgan Lee,59,37.5,0.05,2101.88
547744,2025-12-31,467.0,1011,Los Angeles DC,Jordan Kim,38,36.49,0.0,1386.62
547745,2025-03-19,465.0,1015,Atlanta DC,Ryan Thompson,176,35.03,0.05,5857.02
547746,2025-09-24,447.0,1029,Atlanta DC,Ryan Thompson,361,39.43,0.0,14234.23
547747,2025-09-05,419.0,1006,Dallas DC,Casey Davis,48,35.16,0.0,1687.68
547748,2025-09-01,338.0,1008,Atlanta DC,Taylor Johnson,76,36.32,0.0,2760.32
547749,2025-04-28,196.0,1003,Atlanta DC,Alex Martinez,332,33.6,0.0,11155.2
547750,2025-11-20,251.0,1030,Atlanta DC,Jordan Kim,36,38.59,0.0,1389.24
547751,2025-01-04,263.0,1020,Chicago DC,Casey Davis,46,39.76,0.0,1828.96
547752,2025-04-14,402.0,1007,Dallas DC,Chris Ramirez,747,37.6,0.0,28087.2
547753,2025-11-24,319.0,1015,Chicago DC,Taylor Johnson,446,35.03,0.0,15623.38
547754,2025-08-03,6.0,1001,Dallas DC,Jordan Kim,328,35.5,0.0,11644.0
547755,2025-10-08,161.0,1020,Los Angeles DC,Casey Davis,174,39.76,0.0,6918.24
547756,2025-11-28,110.0,1010,Chicago DC,Casey Davis,587,36.33,0.05,20259.42
547757,2025-09-27,94.0,1022,Atlanta DC,Jordan Kim,162,36.7,0.05,5648.13
547758,2025-01-27,157.0,1010,Atlanta DC,Morgan Lee,373,36.33,0.05,12873.54
547759,2025-11-13,19.0,1033,Phoenix DC,Jordan Kim,325,39.3,0.0,12772.5
547760,2025-12-03,198.0,1005,Los Angeles DC,Ashley Nguyen,70,36.69,0.0,2568.3
547761,2025-11-29,443.0,1011,Phoenix DC,Chris Ramirez,78,36.49,0.0,2846.22
547762,2025-04-30,404.0,1011,Dallas DC,Ryan Thompson,43,36.49,0.0,1569.07
547763,2025-06-12,338.0,1011,Chicago DC,Chris Ramirez,34,36.49,0.0,1240.66
547764,2025-07-27,107.0,1028,Los Angeles DC,Ashley Nguyen,451,34.61,0.0,15609.11
547765,2025-11-23,106.0,1003,Chicago DC,Taylor Johnson,275,33.6,0.05,8778.0
547766,2025-12-07,34.0,1002,Dallas DC,Taylor Johnson,60,31.22,0.1,1685.88
547767,2025-06-24,18.0,1002,Dallas DC,Jordan Kim,467,31.22,0.0,14579.74
547768,2025-02-15,440.0,1006,Phoenix DC,Chris Ramirez,134,35.16,0.0,4711.44
547769,2025-10-25,235.0,1006,Atlanta DC,Taylor Johnson,80,35.16,0.05,2672.16
547770,2025-03-24,1.0,1020,Dallas DC,Taylor Johnson,789,39.76,0.0,31370.64
547771,2025-11-06,105.0,1018,Atlanta DC,Alex Martinez,70,36.93,0.05,2455.84
547772,2025-07-02,332.0,1026,Dallas DC,Morgan Lee,122,-30.88,0.0,-3767.36
547773,2025-04-20,497.0,1013,Chicago DC,Taylor Johnson,33,34.9,0.0,1151.7
547774,2025-03-29,373.0,1009,Atlanta DC,Casey Davis,70,37.5,0.0,2625.0
547775,2025-09-26,315.0,1026,Chicago DC,Ashley Nguyen,359,-30.88,0.0,-11085.92
547776,2025-08-05,466.0,1004,Atlanta DC,Casey Davis,753,34.43,0.0,25925.79
547777,2025-06-27,292.0,1001,Atlanta DC,Morgan Lee,422,35.5,0.0,14981.0
547778,2025-09-12,2.0,1032,Atlanta DC,Jordan Kim,153,38.44,0.0,5881.32
547779,2025-10-24,370.0,1013,Dallas DC,Jordan Kim,335,34.9,0.05,11106.92
547780,2025-03-20,129.0,1009,Chicago DC,Ashley Nguyen,344,37.5,0.05,12255.0
547781,2025-05-18,478.0,1020,Los Angeles DC,Chris Ramirez,25,39.76,0.0,994.0
547782,2025-12-05,6.0,1024,Los Angeles DC,Chris Ramirez,391,35.71,0.0,13962.61
547783,2025-01-25,259.0,1020,Chicago DC,Taylor Johnson,327,39.76,0.0,13001.52
547784,2025-03-22,251.0,1013,Los Angeles DC,Casey Davis,72,34.9,0.1,2261.52
547785,2025-10-02,435.0,1010,Los Angeles DC,Alex Martinez,75,36.33,0.0,2724.75
547786,2025-11-29,65.0,1006,Los Angeles DC,Morgan Lee,440,35.16,0.0,15470.4
547787,2025-06-29,141.0,1018,Dallas DC,Chris Ramirez,618,36.93,0.05,21681.6
547788,2025-05-15,294.0,1004,Atlanta DC,Morgan Lee,71,34.43,0.0,2444.53
547789,2025-12-08,386.0,1032,Atlanta DC,Morgan Lee,247,38.44,0.0,9494.68
547790,2025-12-26,387.0,1011,Atlanta DC,Ashley Nguyen,363,36.49,0.05,12583.58
547791,2025-08-24,235.0,1006,Phoenix DC,Ashley Nguyen,33,35.16,0.0,1160.28
547792,2025-05-13,148.0,1009,Atlanta DC,Ashley Nguyen,493,37.5,0.0,18487.5
547793,2025-04-11,41.0,1010,Dallas DC,Casey Davis,73,36.33,0.0,2652.09
547794,2025-05-07,340.0,1014,Dallas DC,Casey Davis,727,33.87,0.1,22161.14
547795,2025-03-10,31.0,1004,Los Angeles DC,Taylor Johnson,187,34.43,0.0,6438.41
547796,2025-03-18,269.0,1001,Chicago DC,Jordan Kim,643,35.5,0.0,22826.5
547797,2025-09-14,329.0,1004,Dallas DC,Morgan Lee,20,34.43,0.05,654.17
547798,2025-05-19,328.0,1015,Los Angeles DC,Jordan Kim,170,35.03,0.0,5955.1
547799,2025-04-24,307.0,1002,Atlanta DC,Morgan Lee,476,31.22,0.0,14860.72
547800,2025-05-13,410.0,1010,Los Angeles DC,Casey Davis,153,36.33,0.0,5558.49
547801,2025-11-02,228.0,1004,Los Angeles DC,Alex Martinez,149,34.43,0.0,5130.07
547802,2025-01-10,320.0,1001,Los Angeles DC,Chris Ramirez,497,35.5,0.1,15879.15
547803,2025-01-10,358.0,1028,Atlanta DC,Ashley Nguyen,164,34.61,0.0,5676.04
547804,2025-03-09,277.0,1016,Los Angeles DC,Taylor Johnson,502,34.52,0.05,16462.59
547805,2025-03-31,233.0,1015,Dallas DC,Taylor Johnson,675,35.03,0.0,23645.25
547806,2025-05-19,182.0,1006,Atlanta DC,Chris Ramirez,66,35.16,0.0,2320.56
547807,2025-12-15,492.0,1010,Dallas DC,Ashley Nguyen,475,36.33,0.0,17256.75
547808,2025-06-17,266.0,1034,Chicago DC,Alex Martinez,131,38.89,0.0,5094.59
547809,2025-01-27,147.0,1010,Atlanta DC,Casey Davis,203,36.33,0.0,7374.99
547810,2025-10-21,124.0,1008,Phoenix DC,Chris Ramirez,137,36.32,0.0,4975.84
547811,2025-05-18,452.0,1003,Dallas DC,Ashley Nguyen,128,33.6,0.0,4300.8
547812,2025-09-28,78.0,1022,Phoenix DC,Taylor Johnson,46,36.7,0.0,1688.2
547813,2025-05-16,299.0,1008,Atlanta DC,Casey Davis,80,36.32,0.0,2905.6
547814,2025-01-22,161.0,1007,Los Angeles DC,Alex Martinez,318,37.6,0.0,11956.8
547815,2025-06-24,249.0,1014,Chicago DC,Ashley Nguyen,303,33.87,0.0,10262.61
547816,2025-12-17,243.0,1002,Los Angeles DC,Casey Davis,549,31.22,0.0,17139.78
547817,2025-05-17,85.0,1009,Phoenix DC,Morgan Lee,557,37.5,0.0,20887.5
547818,2025-09-15,280.0,1034,Atlanta DC,Casey Davis,286,38.89,0.0,11122.54
547819,2025-03-31,57.0,1014,Los Angeles DC,Ryan Thompson,36,33.87,0.0,1219.32
547820,2025-11-08,381.0,1019,Dallas DC,Morgan Lee,226,39.05,0.0,8825.3
547821,2025-08-18,374.0,1004,Atlanta DC,Ryan Thompson,274,34.43,0.15,8018.75
547822,2025-06-18,72.0,1014,Phoenix DC,Alex Martinez,30,33.87,0.0,1016.1
547823,2025-11-13,126.0,1001,Los Angeles DC,Ashley Nguyen,611,35.5,0.05,20605.97
547824,2025-12-21,306.0,1003,Dallas DC,Ryan Thompson,29,33.6,0.0,974.4
547825,2025-04-07,172.0,1032,Los Angeles DC,Ryan Thompson,101,38.44,0.05,3688.32
547826,2025-11-03,365.0,1004,Los Angeles DC,Jordan Kim,413,34.43,0.0,14219.59
547827,2025-04-20,440.0,1014,Chicago DC,Alex Martinez,413,33.87,0.15,11890.06
547828,2025-02-26,164.0,1022,Chicago DC,Jordan Kim,780,36.7,0.1,25763.4
547829,2025-07-30,159.0,1009,Dallas DC,Taylor Johnson,62,37.5,0.05,2208.75
547830,2025-04-01,25.0,1034,Dallas DC,Ryan Thompson,448,38.89,0.0,17422.72
547831,2025-10-06,279.0,1010,Chicago DC,Ashley Nguyen,441,36.33,0.0,16021.53
547832,2025-03-17,436.0,1002,Chicago DC,Alex Martinez,457,31.22,0.0,14267.54
547833,2025-03-28,475.0,1002,Atlanta DC,Jordan Kim,41,31.22,0.0,1280.02
547834,2025-11-09,168.0,1013,Dallas DC,Ashley Nguyen,700,34.9,0.0,24430.0
