invoice_id,invoice_date,customer_id,product_id,warehouse,sales_rep,quantity_cases,discount_pct,revenue,case_price
549208,2025-06-17,262,1026,Atlanta DC,Ryan Thompson,52,0.05,1798.6539999999995,36.41
549209,2025-12-14,419,1023,Atlanta DC,Ashley Nguyen,60,0.0,2323.2,38.72
549210,2025-09-29,200,1002,Atlanta DC,Alex Martinez,652,0.0,20355.44,31.22
549211,2025-02-11,369,1026,Chicago DC,Casey Davis,49,0.05,1694.8854999999999,36.41
549212,2025-09-21,319,1026,Dallas DC,Chris Ramirez,455,0.0,16566.55,36.41
549213,2025-09-07,247,1005,Dallas DC,Morgan Lee,195,0.0,7154.55,36.69
549214,2025-04-29,370,1015,Los Angeles DC,Alex Martinez,331,0.0,11594.93,35.03
549215,2025-01-27,124,1013,Los Angeles DC,Taylor Johnson,164,0.1,5151.24,34.9
549216,2025-10-04,192,1016,Chicago DC,Ryan Thompson,403,0.0,13911.56,34.52
549217,2025-05-25,354,1004,Atlanta DC,Alex Martinez,36,0.0,1239.48,34.43
549218,2025-07-31,309,1006,Dallas DC,Casey Davis,682,0.0,23979.12,35.16
549219,2025-09-21,461,1016,Atlanta DC,Ashley Nguyen,36,0.0,1242.72,34.52
549220,2025-05-25,174,1015,Los Angeles DC,Chris Ramirez,418,0.0,14642.54,35.03
549221,2025-11-11,233,1012,Chicago DC,Chris Ramirez,601,0.0,20409.96,33.96
549222,2025-04-24,388,1001,Dallas DC,Taylor Johnson,28,0.05,944.3,35.5
549223,2025-03-05,175,1004,Phoenix DC,Alex Martinez,297,0.0,10225.71,34.43
549224,2025-03-21,329,1009,Dallas DC,Alex Martinez,66,0.0,2475.0,37.5
549225,2025-06-27,122,1017,Chicago DC,Alex Martinez,36,0.0,1429.56,39.71
549226,2025-03-30,103,1007,Phoenix DC,Alex Martinez,476,0.0,17897.6,37.6
549227,2025-07-16,445,1020,Atlanta DC,Taylor Johnson,49,0.0,1948.24,39.76
549228,2025-01-13,339,1006,Atlanta DC,Alex Martinez,325,0.0,11427.0,35.16
549229,2025-08-10,204,1012,Atlanta DC,Morgan Lee,388,0.0,13176.48,33.96
549230,2025-03-01,279,1026,Los Angeles DC,Alex Martinez,165,0.0,6007.65,36.41
549231,2025-04-08,411,1007,Phoenix DC,Taylor Johnson,359,0.05,12823.48,37.6
549232,2025-05-28,344,1029,Dallas DC,Morgan Lee,71,0.0,2799.53,39.43
549233,2025-04-27,31,1004,Los Angeles DC,Jordan Kim,439,0.0,15114.77,34.43
549234,2025-01-18,493,1001,Los Angeles DC,Chris Ramirez,442,0.0,15691.0,35.5
549235,2025-04-29,469,1001,Los Angeles DC,Alex Martinez,250,0.0,8875.0,35.5
549236,2025-12-14,414,1019,Phoenix DC,Ryan Thompson,800,0.0,31240.0,39.05
549237,2025-03-19,390,1023,Atlanta DC,Chris Ramirez,161,0.0,6233.92,38.72
549238,2025-12-20,445,1012,Chicago DC,Jordan Kim,65,0.0,2207.4,33.96
549239,2025-03-16,31,1009,Phoenix DC,Morgan Lee,219,0.0,8212.5,37.5
549240,2025-12-31,494,1020,Phoenix DC,Casey Davis,464,0.05,17526.208,39.76
549241,2025-01-03,89,1023,Chicago DC,Jordan Kim,54,0.1,1881.79,38.72
549242,2025-10-17,61,1003,Los Angeles DC,Alex Martinez,446,0.0,14985.6,33.6
549243,2025-11-07,266,1011,Chicago DC,Chris Ramirez,276,0.05,9567.68,36.49
549244,2025-08-22,31,1028,Los Angeles DC,Alex Martinez,389,0.0,13463.29,34.61
549245,2025-04-21,169,1030,Phoenix DC,Ryan Thompson,376,0.1,13058.86,38.59
549246,2025-12-04,365,1005,Phoenix DC,Casey Davis,346,0.0,12694.74,36.69
549247,2025-11-25,376,1026,Phoenix DC,Alex Martinez,362,0.0,13180.419999999998,36.41
549248,2025-02-16,400,1001,Dallas DC,Jordan Kim,490,0.05,16525.25,35.5
549249,2025-04-05,287,1020,Chicago DC,Chris Ramirez,39,0.0,1550.6399999999999,39.76
549250,2025-09-16,311,1025,Dallas DC,Ryan Thompson,256,0.0,8156.16,31.86
549251,2025-01-10,40,1014,Dallas DC,Alex Martinez,150,0.0,5080.5,33.87
549252,2025-09-20,316,1016,Los Angeles DC,Alex Martinez,503,0.0,17363.56,34.52
549253,2025-02-13,478,1006,Atlanta DC,Ashley Nguyen,28,0.0,984.48,35.16
549254,2025-03-04,283,1010,Chicago DC,Taylor Johnson,479,0.1,15661.86,36.33
549255,2025-11-08,477,1014,Atlanta DC,Ashley Nguyen,362,0.05,11647.89,33.87
549256,2025-02-05,103,1014,Chicago DC,Taylor Johnson,115,0.05,3700.3,33.87
549257,2025-10-17,67,1033,Chicago DC,Jordan Kim,191,0.05,7130.98,39.3
549258,2025-04-02,325,1011,Phoenix DC,Jordan Kim,596,0.0,21748.04,36.49
549259,2025-10-28,79,1013,Phoenix DC,Ryan Thompson,303,0.05,10045.96,34.9
549260,2025-02-07,110,1006,Phoenix DC,Ryan Thompson,311,0.05,10388.02,35.16
549261,2025-02-03,52,1007,Phoenix DC,Morgan Lee,320,0.0,12032.0,37.6
549262,2025-07-27,239,1033,Los Angeles DC,Ashley Nguyen,669,0.0,26291.7,39.3
549263,2025-12-01,244,1001,Los Angeles DC,Morgan Lee,371,0.0,13170.5,35.5
549264,2025-04-28,260,1019,Chicago DC,Taylor Johnson,385,0.1,13530.82,39.05
549265,2025-10-01,258,1014,Los Angeles DC,Alex Martinez,791,0.0,26791.17,33.87
549266,2025-01-29,420,1022,Los Angeles DC,Taylor Johnson,345,0.0,12661.5,36.7
549267,2025-01-05,246,1003,Atlanta DC,Taylor Johnson,36,0.0,1209.6,33.6
549268,2025-04-27,474,1016,Dallas DC,Taylor Johnson,30,0.0,1035.6,34.52
549269,2025-08-25,116,1025,Chicago DC,Taylor Johnson,422,0.0,13444.92,31.86
549270,2025-12-19,95,1013,Chicago DC,Morgan Lee,67,0.0,2338.3,34.9
549271,2025-03-15,273,1001,Los Angeles DC,Alex Martinez,43,0.1,1373.85,35.5
549272,2025-01-31,195,1005,Los Angeles DC,Casey Davis,742,0.15,23140.38,36.69
549273,2025-08-22,311,1012,Los Angeles DC,Chris Ramirez,202,0.0,6859.92,33.96
549274,2025-08-21,284,1001,Phoenix DC,Ashley Nguyen,194,0.0,6887.0,35.5
549275,2025-12-30,309,1013,Atlanta DC,Alex Martinez,371,0.0,12947.9,34.9
549276,2025-08-24,144,1002,Phoenix DC,Morgan Lee,365,0.0,11395.3,31.22
549277,2025-02-01,466,1001,Los Angeles DC,Morgan Lee,503,0.05,16963.67,35.5
549278,2025-08-31,378,1019,Atlanta DC,Taylor Johnson,354,0.0,13823.7,39.05
549279,2025-04-30,81,1010,Chicago DC,Taylor Johnson,314,0.0,11407.62,36.33
549280,2025-03-07,102,1002,Los Angeles DC,Jordan Kim,171,0.0,5338.62,31.22
549281,2025-09-18,172,1006,Chicago DC,Ashley Nguyen,327,0.05,10922.45,35.16
549282,2025-09-15,405,1017,Phoenix DC,Morgan Lee,326,0.0,12945.46,39.71
549283,2025-02-10,51,1008,Dallas DC,Chris Ramirez,57,0.0,2070.24,36.32
549284,2025-10-01,222,1025,Chicago DC,Jordan Kim,617,0.0,19657.62,31.86
549285,2025-08-21,365,1024,Los Angeles DC,Jordan Kim,264,0.0,9427.44,35.71
549286,2025-10-26,368,1034,Phoenix DC,Taylor Johnson,437,0.0,16994.93,38.89
549287,2025-01-11,12,1023,Dallas DC,Jordan Kim,455,0.0,17617.6,38.72
549288,2025-04-04,222,1017,Phoenix DC,Taylor Johnson,460,0.1,16439.94,39.71
549289,2025-08-13,231,1026,Chicago DC,Ryan Thompson,43,0.0,1565.6299999999999,36.41
549290,2025-03-30,174,1003,Dallas DC,Ryan Thompson,618,0.0,20764.8,33.6
549291,2025-07-17,120,1016,Atlanta DC,Morgan Lee,72,0.0,2485.44,34.52
549292,2025-01-22,179,1034,Dallas DC,Alex Martinez,429,0.0,16683.81,38.89
549293,2025-01-14,418,1004,Los Angeles DC,Jordan Kim,573,0.1,17755.55,34.43
549294,2025-02-14,338,1015,Dallas DC,Ashley Nguyen,27,0.1,851.23,35.03
549295,2025-03-23,450,1001,Los Angeles DC,Chris Ramirez,362,0.0,12851.0,35.5
549296,2025-06-25,100,1008,Chicago DC,Morgan Lee,21,0.0,762.72,36.32
549297,2025-04-16,490,1016,Dallas DC,Chris Ramirez,733,0.0,25303.16,34.52
549298,2025-10-04,390,1012,Los Angeles DC,Alex Martinez,364,0.0,12361.44,33.96
549299,2025-04-25,259,1003,Atlanta DC,Ryan Thompson,528,0.0,17740.8,33.6
549300,2025-03-02,311,1004,Atlanta DC,Morgan Lee,111,0.05,3630.64,34.43
549301,2025-11-24,330,1008,Atlanta DC,Taylor Johnson,163,0.05,5624.15,36.32
549302,2025-07-18,343,1001,Phoenix DC,Alex Martinez,45,0.0,1597.5,35.5
549303,2025-12-18,479,1031,Los Angeles DC,Casey Davis,74,0.1,2464.2,37.0
549304,2025-10-08,203,1012,Los Angeles DC,Jordan Kim,702,0.0,23839.92,33.96
549305,2025-01-19,59,1015,Phoenix DC,Alex Martinez,248,0.0,8687.44,35.03
549306,2025-12-12,365,1009,Phoenix DC,Jordan Kim,117,0.0,4387.5,37.5
549307,2025-01-15,441,1005,Chicago DC,Alex Martinez,280,0.05,9759.54,36.69
549308,2025-10-13,126,1030,Los Angeles DC,Morgan Lee,336,0.0,12966.24,38.59
549309,2025-03-31,417,1014,Atlanta DC,Ryan Thompson,679,0.05,21847.84,33.87
549310,2025-02-14,166,1006,Dallas DC,Casey Davis,548,0.0,19267.68,35.16
549311,2025-01-17,383,1003,Atlanta DC,Chris Ramirez,535,0.05,17077.2,33.6
549312,2025-11-22,396,1009,Phoenix DC,Ryan Thompson,332,0.15,10582.5,37.5
549313,2025-02-21,62,1003,Phoenix DC,Ashley Nguyen,124,0.0,4166.4,33.6
549314,2025-06-17,173,1013,Phoenix DC,Taylor Johnson,508,0.0,17729.2,34.9
549315,2025-05-03,50,1015,Chicago DC,Chris Ramirez,420,0.0,14712.6,35.03
549316,2025-02-21,98,1005,Los Angeles DC,Alex Martinez,282,0.0,10346.58,36.69
549317,2025-02-25,245,1002,Los Angeles DC,Alex Martinez,790,0.0,24663.8,31.22
549318,2025-04-05,428,1014,Los Angeles DC,Taylor Johnson,737,0.0,24962.19,33.87
549319,2025-01-02,91,1023,Dallas DC,Chris Ramirez,568,0.05,20893.31,38.72
549320,2025-08-10,39,1020,Phoenix DC,Ryan Thompson,315,0.1,11271.96,39.76
549321,2025-12-19,49,1007,Chicago DC,Ashley Nguyen,727,0.0,27335.2,37.6
549322,2025-06-07,97,1020,Chicago DC,Alex Martinez,200,0.1,7156.8,39.76
549323,2025-01-27,403,1020,Phoenix DC,Jordan Kim,473,0.0,18806.48,39.76
549324,2025-07-01,258,1014,Dallas DC,Jordan Kim,388,0.0,13141.56,33.87
549325,2025-12-13,47,1019,Chicago DC,Chris Ramirez,332,0.0,12964.6,39.05
549326,2025-04-13,83,1003,Atlanta DC,Jordan Kim,404,0.0,13574.4,33.6
549327,2025-11-02,496,1004,Atlanta DC,Chris Ramirez,74,0.0,2547.82,34.43
549328,2025-01-18,281,1024,Atlanta DC,Chris Ramirez,425,0.0,15176.75,35.71
549329,2025-08-01,476,1006,Atlanta DC,Casey Davis,53,0.05,1770.31,35.16
549330,2025-11-19,132,1004,Dallas DC,Taylor Johnson,520,0.0,17903.6,34.43
549331,2025-01-26,267,1008,Dallas DC,Chris Ramirez,181,0.0,6573.92,36.32
549332,2025-11-23,385,1004,Dallas DC,Alex Martinez,186,0.0,6403.98,34.43
549333,2025-01-30,179,1016,Los Angeles DC,Ryan Thompson,383,0.0,13221.16,34.52
549334,2025-06-01,331,1008,Chicago DC,Casey Davis,422,0.05,14560.69,36.32
549335,2025-07-09,438,1026,Phoenix DC,Alex Martinez,477,0.15,14762.4345,36.41
549336,2025-02-15,112,1014,Atlanta DC,Morgan Lee,149,0.0,5046.63,33.87
549337,2025-07-12,155,1028,Los Angeles DC,Ashley Nguyen,20,0.0,692.2,34.61
549338,2025-02-03,116,1016,Phoenix DC,Jordan Kim,347,0.0,11978.44,34.52
549339,2025-10-18,156,1005,Los Angeles DC,Taylor Johnson,353,0.0,12951.57,36.69
549340,2025-02-04,407,1003,Chicago DC,Ryan Thompson,692,0.0,23251.2,33.6
549341,2025-03-30,246,1017,Chicago DC,Alex Martinez,30,0.0,1191.3,39.71
549342,2025-10-04,431,1008,Atlanta DC,Morgan Lee,45,0.05,1552.68,36.32
549343,2025-07-11,197,1007,Atlanta DC,Alex Martinez,365,0.0,13724.0,37.6
549344,2025-10-20,50,1007,Chicago DC,Morgan Lee,126,0.0,4737.6,37.6
549345,2025-01-15,433,1015,Dallas DC,Taylor Johnson,108,0.0,3783.24,35.03
549346,2025-02-01,500,1013,Atlanta DC,Jordan Kim,393,0.0,13715.7,34.9
549347,2025-07-22,475,1018,Los Angeles DC,Chris Ramirez,31,0.05,1087.59,36.93
549348,2025-03-10,97,1020,Dallas DC,Morgan Lee,196,0.0,7792.96,39.76
549349,2025-09-17,405,1030,Atlanta DC,Taylor Johnson,116,0.0,4476.44,38.59
549350,2025-02-19,305,1017,Phoenix DC,Ashley Nguyen,134,0.0,5321.14,39.71
549351,2025-02-26,303,1030,Los Angeles DC,Casey Davis,526,0.0,20298.34,38.59
549352,2025-01-05,214,1005,Los Angeles DC,Chris Ramirez,442,0.0,16216.98,36.69
549353,2025-06-21,278,1007,Atlanta DC,Alex Martinez,605,0.0,22748.0,37.6
549354,2025-01-23,423,1010,Dallas DC,Casey Davis,229,0.05,7903.59,36.33
549355,2025-02-15,351,1002,Chicago DC,Taylor Johnson,121,0.0,3777.62,31.22
549356,2025-01-13,464,1005,Chicago DC,Ryan Thompson,279,0.0,10236.51,36.69
549357,2025-03-22,111,1004,Chicago DC,Chris Ramirez,430,0.0,14804.9,34.43
549358,2025-03-10,367,1023,Dallas DC,Ryan Thompson,79,0.0,3058.88,38.72
549359,2025-10-26,490,1018,Atlanta DC,Jordan Kim,727,0.0,26848.11,36.93
549360,2025-08-08,106,1007,Chicago DC,Morgan Lee,206,0.0,7745.6,37.6
549361,2025-12-18,459,1008,Los Angeles DC,Taylor Johnson,390,0.15,12040.08,36.32
549362,2025-02-19,214,1016,Atlanta DC,Chris Ramirez,308,0.0,10632.16,34.52
549363,2025-09-20,420,1011,Chicago DC,Chris Ramirez,519,0.0,18938.31,36.49
549364,2025-10-03,127,1022,Atlanta DC,Jordan Kim,433,0.0,15891.1,36.7
549365,2025-06-28,432,1031,Atlanta DC,Casey Davis,302,0.05,10615.3,37.0
549366,2025-05-26,298,1022,Chicago DC,Casey Davis,406,0.15,12665.17,36.7
549367,2025-10-20,347,1012,Chicago DC,Alex Martinez,59,0.0,2003.64,33.96
549368,2025-06-30,476,1005,Atlanta DC,Taylor Johnson,28,0.0,1027.32,36.69
549369,2025-01-19,84,1019,Atlanta DC,Ryan Thompson,101,0.0,3944.05,39.05
549370,2025-02-06,470,1001,Dallas DC,Jordan Kim,345,0.05,11635.12,35.5
549371,2025-12-12,183,1014,Dallas DC,Ryan Thompson,144,0.0,4877.28,33.87
549372,2025-05-13,265,1003,Chicago DC,Casey Davis,445,0.05,14204.4,33.6
549373,2025-06-10,25,1002,Los Angeles DC,Jordan Kim,594,0.05,17617.45,31.22
549374,2025-08-09,359,1028,Phoenix DC,Morgan Lee,424,0.0,14674.64,34.61
549375,2025-09-18,500,1002,Chicago DC,Ryan Thompson,485,0.0,15141.7,31.22
549376,2025-02-24,356,1014,Phoenix DC,Taylor Johnson,22,0.0,745.14,33.87
549377,2025-07-23,222,1015,Phoenix DC,Ryan Thompson,539,0.0,18881.17,35.03
549378,2025-02-14,43,1024,Chicago DC,Morgan Lee,41,0.1,1317.7,35.71
549379,2025-01-24,309,1006,Los Angeles DC,Ryan Thompson,796,0.05,26587.99,35.16
549380,2025-09-08,44,1008,Dallas DC,Jordan Kim,44,0.05,1518.18,36.32
549381,2025-04-17,274,1033,Atlanta DC,Alex Martinez,663,0.0,26055.9,39.3
549382,2025-11-20,87,1003,Los Angeles DC,Ashley Nguyen,365,0.1,11037.6,33.6
549383,2025-05-13,17,1006,Dallas DC,Ryan Thompson,456,0.0,16032.96,35.16
549384,2025-12-28,475,1034,Dallas DC,Alex Martinez,44,0.0,1711.16,38.89
549385,2025-01-13,424,1004,Chicago DC,Chris Ramirez,413,0.0,14219.59,34.43
549386,2025-05-07,187,1014,Los Angeles DC,Morgan Lee,141,0.0,4775.67,33.87
549387,2025-08-05,362,1006,Phoenix DC,Alex Martinez,325,0.0,11427.0,35.16
549388,2025-06-10,346,1009,Phoenix DC,Jordan Kim,325,0.05,11578.12,37.5
549389,2025-06-22,230,1005,Los Angeles DC,Morgan Lee,362,0.0,13281.78,36.69
549390,2025-01-30,3,1015,Chicago DC,Morgan Lee,227,0.0,7951.81,35.03
549391,2025-08-17,212,1008,Los Angeles DC,Alex Martinez,792,0.0,28765.44,36.32
549392,2025-09-08,498,1012,Phoenix DC,Taylor Johnson,57,0.0,1935.72,33.96
549393,2025-05-14,420,1012,Phoenix DC,Chris Ramirez,520,0.0,17659.2,33.96
549394,2025-02-02,39,1011,Chicago DC,Ryan Thompson,337,0.05,11682.27,36.49
549395,2025-12-30,358,1013,Dallas DC,Ashley Nguyen,365,0.0,12738.5,34.9
549396,2025-07-09,443,1005,Phoenix DC,Morgan Lee,61,0.0,2238.09,36.69
549397,2025-10-12,398,1011,Chicago DC,Alex Martinez,359,0.05,12444.91,36.49
549398,2025-05-02,256,1016,Chicago DC,Morgan Lee,120,0.0,4142.4,34.52
549399,2025-10-23,317,1020,Chicago DC,Alex Martinez,606,0.0,24094.559999999998,39.76
549400,2025-12-11,478,1003,Dallas DC,Ashley Nguyen,28,0.05,893.76,33.6
549401,2025-05-16,85,1020,Los Angeles DC,Morgan Lee,469,0.0,18647.44,39.76
549402,2025-07-14,190,1001,Chicago DC,Alex Martinez,199,0.0,7064.5,35.5
549403,2025-12-12,113,1015,Atlanta DC,Ashley Nguyen,54,0.0,1891.62,35.03
549404,2025-09-18,406,1002,Dallas DC,Chris Ramirez,418,0.05,12397.46,31.22
549405,2025-05-05,30,1013,Phoenix DC,Chris Ramirez,33,0.0,1151.7,34.9
549406,2025-05-16,101,1017,Dallas DC,Casey Davis,22,0.0,873.62,39.71
549407,2025-09-30,292,1017,Phoenix DC,Ryan Thompson,451,0.05,17013.75,39.71
549408,2025-10-20,18,1006,Phoenix DC,Taylor Johnson,372,0.0,13079.52,35.16
549409,2025-07-27,137,1001,Phoenix DC,Alex Martinez,119,0.0,4224.5,35.5
549410,2025-04-27,72,1008,Phoenix DC,Alex Martinez,33,0.0,1198.56,36.32
549411,2025-12-21,186,1012,Atlanta DC,Casey Davis,668,0.0,22685.28,33.96
549412,2025-06-29,106,1009,Chicago DC,Ashley Nguyen,240,0.05,8550.0,37.5
549413,2025-09-11,249,1001,Dallas DC,Ryan Thompson,442,0.05,14906.45,35.5
549414,2025-06-18,414,1018,Phoenix DC,Morgan Lee,539,0.0,19905.27,36.93
549415,2025-05-13,422,1018,Phoenix DC,Alex Martinez,282,0.05,9893.55,36.93
549416,2025-05-29,283,1014,Phoenix DC,Jordan Kim,391,0.0,13243.17,33.87
549417,2025-01-10,170,1004,Dallas DC,Jordan Kim,250,0.1,7746.75,34.43
549418,2025-04-20,452,1005,Dallas DC,Chris Ramirez,450,0.0,16510.5,36.69
549419,2025-06-16,118,1026,Chicago DC,Ryan Thompson,39,0.1,1277.9909999999998,36.41
549420,2025-08-28,490,1006,Phoenix DC,Ryan Thompson,396,0.0,13923.36,35.16
549421,2025-04-14,380,1013,Chicago DC,Ashley Nguyen,586,0.0,20451.4,34.9
549422,2025-11-13,25,1016,Atlanta DC,Casey Davis,696,0.0,24025.92,34.52
549423,2025-09-11,353,1008,Chicago DC,Alex Martinez,323,0.0,11731.36,36.32
549424,2025-08-15,67,1014,Chicago DC,Morgan Lee,219,0.0,7417.53,33.87
549425,2025-11-02,431,1017,Atlanta DC,Chris Ramirez,78,0.05,2942.51,39.71
549426,2025-06-03,118,1014,Los Angeles DC,Alex Martinez,55,0.0,1862.85,33.87
549427,2025-08-01,90,1012,Atlanta DC,Alex Martinez,62,0.0,2105.52,33.96
549428,2025-09-13,158,1016,Phoenix DC,Ashley Nguyen,243,0.0,8388.36,34.52
549429,2025-07-26,121,1016,Phoenix DC,Chris Ramirez,495,0.0,17087.4,34.52
549430,2025-07-13,448,1014,Los Angeles DC,Ashley Nguyen,469,0.0,15885.03,33.87
549431,2025-10-30,476,1015,Dallas DC,Jordan Kim,76,0.0,2662.28,35.03
549432,2025-12-06,421,1004,Chicago DC,Morgan Lee,396,0.0,13634.28,34.43
549433,2025-08-31,104,1007,Phoenix DC,Morgan Lee,658,0.0,24740.8,37.6
549434,2025-02-14,91,1014,Phoenix DC,Ashley Nguyen,784,0.0,26554.08,33.87
549435,2025-08-28,37,1005,Chicago DC,Jordan Kim,300,0.0,11007.0,36.69
549436,2025-04-04,178,1006,Chicago DC,Casey Davis,623,0.05,20809.45,35.16
549437,2025-03-22,11,1011,Phoenix DC,Alex Martinez,335,0.0,12224.15,36.49
549438,2025-09-09,225,1032,Los Angeles DC,Alex Martinez,117,0.0,4497.48,38.44
549439,2025-08-06,274,1001,Chicago DC,Alex Martinez,507,0.0,17998.5,35.5
549440,2025-11-04,227,1011,Phoenix DC,Taylor Johnson,375,0.0,13683.75,36.49
549441,2025-02-10,271,1016,Los Angeles DC,Ryan Thompson,38,0.0,1311.76,34.52
549442,2025-08-25,219,1023,Dallas DC,Casey Davis,773,0.0,29930.56,38.72
549443,2025-07-12,218,1010,Atlanta DC,Casey Davis,139,0.1,4544.88,36.33
549444,2025-05-07,275,1004,Dallas DC,Alex Martinez,404,0.05,13214.23,34.43
549445,2025-07-23,146,1015,Phoenix DC,Ashley Nguyen,497,0.0,17409.91,35.03
549446,2025-06-14,84,1013,Chicago DC,Taylor Johnson,296,0.05,9813.88,34.9
549447,2025-03-26,19,1013,Dallas DC,Chris Ramirez,749,0.0,26140.1,34.9
549448,2025-09-13,88,1006,Chicago DC,Ryan Thompson,588,0.0,20674.08,35.16
549449,2025-09-08,337,1007,Dallas DC,Taylor Johnson,377,0.0,14175.2,37.6
549450,2025-07-15,51,1002,Phoenix DC,Jordan Kim,65,0.0,2029.3,31.22
549451,2025-04-26,139,1018,Phoenix DC,Alex Martinez,41,0.0,1514.13,36.93
549452,2025-03-15,453,1004,Dallas DC,Alex Martinez,432,0.0,14873.76,34.43
549453,2025-01-16,418,1006,Los Angeles DC,Chris Ramirez,778,0.0,27354.48,35.16
549454,2025-07-31,159,1025,Chicago DC,Alex Martinez,42,0.0,1338.12,31.86
549455,2025-09-09,59,1016,Dallas DC,Morgan Lee,209,0.05,6853.95,34.52
549456,2025-11-11,277,1019,Chicago DC,Chris Ramirez,750,0.0,29287.5,39.05
549457,2025-07-17,389,1029,Chicago DC,Morgan Lee,465,0.0,18334.95,39.43
549458,2025-05-03,238,1003,Los Angeles DC,Ryan Thompson,421,0.0,14145.6,33.6
549459,2025-12-24,388,1008,Chicago DC,Alex Martinez,32,0.0,1162.24,36.32
549460,2025-04-13,377,1027,Atlanta DC,Taylor Johnson,39,0.0,1400.1,35.9
549461,2025-05-28,442,1009,Phoenix DC,Chris Ramirez,385,0.0,14437.5,37.5
549462,2025-07-23,453,1008,Phoenix DC,Morgan Lee,473,0.0,17179.36,36.32
549463,2025-12-27,102,1020,Phoenix DC,Alex Martinez,299,0.1,10699.416,39.76
549464,2025-07-31,273,1014,Los Angeles DC,Ashley Nguyen,55,0.0,1862.85,33.87
549465,2025-04-15,186,1008,Chicago DC,Casey Davis,322,0.0,11695.04,36.32
549466,2025-01-16,209,1013,Atlanta DC,Jordan Kim,21,0.05,696.25,34.9
549467,2025-03-18,462,1016,Atlanta DC,Jordan Kim,298,0.0,10286.96,34.52
549468,2025-02-08,326,1007,Phoenix DC,Alex Martinez,494,0.0,18574.4,37.6
549469,2025-05-03,347,1003,Chicago DC,Morgan Lee,71,0.05,2266.32,33.6
549470,2025-01-20,141,1009,Atlanta DC,Morgan Lee,581,0.0,21787.5,37.5
549471,2025-03-30,115,1016,Phoenix DC,Jordan Kim,182,0.0,6282.64,34.52
549472,2025-08-23,329,1001,Chicago DC,Morgan Lee,49,0.0,1739.5,35.5
549473,2025-11-06,94,1010,Phoenix DC,Chris Ramirez,416,0.0,15113.28,36.33
549474,2025-11-10,118,1027,Chicago DC,Ryan Thompson,65,0.0,2333.5,35.9
549475,2025-07-17,384,1009,Chicago DC,Ryan Thompson,70,0.0,2625.0,37.5
549476,2025-07-26,457,1026,Dallas DC,Ryan Thompson,192,0.0,6990.719999999999,36.41
549477,2025-08-23,378,1005,Dallas DC,Ashley Nguyen,560,0.0,20546.4,36.69
549478,2025-11-16,328,1011,Atlanta DC,Casey Davis,188,0.05,6517.11,36.49
549479,2025-06-01,449,1016,Atlanta DC,Alex Martinez,497,0.0,17156.44,34.52
549480,2025-06-17,67,1004,Chicago DC,Alex Martinez,345,0.0,11878.35,34.43
549481,2025-02-11,118,1009,Dallas DC,Chris Ramirez,50,0.0,1875.0,37.5
549482,2025-12-05,403,1004,Dallas DC,Taylor Johnson,393,0.0,13530.99,34.43
549483,2025-01-13,150,1019,Atlanta DC,Casey Davis,72,0.0,2811.6,39.05
549484,2025-12-18,103,1011,Los Angeles DC,Ashley Nguyen,225,0.05,7799.74,36.49
549485,2025-09-24,48,1007,Phoenix DC,Ryan Thompson,624,0.0,23462.4,37.6
549486,2025-09-01,302,1030,Phoenix DC,Jordan Kim,375,0.0,14471.25,38.59
549487,2025-03-14,481,1014,Los Angeles DC,Morgan Lee,710,0.0,24047.7,33.87
549488,2025-05-21,385,1001,Dallas DC,Taylor Johnson,125,0.05,4215.62,35.5
549489,2025-09-23,242,1007,Atlanta DC,Taylor Johnson,711,0.0,26733.6,37.6
549490,2025-03-29,50,1027,Phoenix DC,Jordan Kim,282,0.0,10123.8,35.9
549491,2025-08-10,387,1001,Phoenix DC,Taylor Johnson,244,0.0,8662.0,35.5
549492,2025-09-21,261,1026,Chicago DC,Chris Ramirez,313,0.1,10256.696999999998,36.41
549493,2025-05-05,205,1003,Phoenix DC,Morgan Lee,31,0.0,1041.6,33.6
549494,2025-07-04,224,1013,Dallas DC,Casey Davis,367,0.05,12167.88,34.9
549495,2025-06-10,16,1025,Chicago DC,Morgan Lee,367,0.0,11692.62,31.86
549496,2025-07-18,82,1002,Chicago DC,Jordan Kim,666,0.0,20792.52,31.22
549497,2025-11-23,355,1028,Atlanta DC,Taylor Johnson,470,0.0,16266.7,34.61
549498,2025-10-03,457,1012,Los Angeles DC,Alex Martinez,486,0.0,16504.56,33.96
549499,2025-11-06,102,1014,Atlanta DC,Morgan Lee,375,0.0,12701.25,33.87
549500,2025-05-23,482,1010,Chicago DC,Taylor Johnson,43,0.0,1562.19,36.33
549501,2025-02-08,375,1012,Chicago DC,Taylor Johnson,569,0.1,17390.92,33.96
549502,2025-09-29,136,1006,Atlanta DC,Casey Davis,485,0.0,17052.6,35.16
549503,2025-08-15,170,1017,Phoenix DC,Ryan Thompson,126,0.1,4503.11,39.71
549504,2025-02-27,201,1011,Atlanta DC,Taylor Johnson,41,0.0,1496.09,36.49
549505,2025-02-11,373,1006,Phoenix DC,Ashley Nguyen,61,0.05,2037.52,35.16
549506,2025-09-16,184,1022,Phoenix DC,Ashley Nguyen,474,0.0,17395.8,36.7
549507,2025-07-06,251,1006,Phoenix DC,Morgan Lee,22,0.05,734.84,35.16
549508,2025-04-25,158,1008,Chicago DC,Casey Davis,377,0.0,13692.64,36.32
